trip_label,pt_sequence,stop_id,method,n_points,mse,rmse,mae,mape_pct,wape_pct
20001_0310_2,40,43768282,timesfm-ratio,519,0.033085347954676804,0.18189378206710863,0.10042347366645703,75.87709858377985,78.55540557879725
20001_0310_2,41,43768244,naive,522,0.0035455608193822423,0.059544612009670886,0.04017390713623771,57.92500706239768,67.61654369870274
20001_0310_2,41,43768244,timesfm,522,0.0036514836258629084,0.060427507195505825,0.038982266560642916,55.08922370349486,65.61089817411863
20001_0310_2,41,43768244,timesfm-ratio,522,0.00366247532596417,0.06051838832920264,0.03943658661835779,54.785496934385534,66.37556246060436
20001_0310_2,42,47567660,naive,525,0.0011465914801005042,0.033861356737444885,0.015587959048737372,58.28687343400196,122.94320335800508
20001_0310_2,42,47567660,timesfm,525,0.001283806373400076,0.03583024383673764,0.012866191300508078,93.81138757525103,101.47645169939598
20001_0310_2,42,47567660,timesfm-ratio,525,0.0012902769722536959,0.0359204255578034,0.012878969284491025,95.62235901446617,101.57723245449093
20001_0310_2,43,45834545,naive,524,0.00023884442642764481,0.015454592405742857,0.004176145101002531,89.91293267380163,136.64611826405448
20001_0310_2,43,45834545,timesfm,524,0.00024392091095625524,0.015617967568036989,0.0030979856895427273,99.78212052090761,101.36805802364944
20001_0310_2,43,45834545,timesfm-ratio,524,0.00024386064409789537,0.015616038040997959,0.0031046166309118676,99.7675336172268,101.58502663384259
20001_0310_2,44,45833010,naive,523,0.00013494113467623576,0.011616416602215839,0.004464977402947878,79.90304808460911,189.73606475199972
20001_0310_2,44,45833010,timesfm,523,0.00012850672108341286,0.011336080499158996,0.002485889792108991,99.73126693884907,105.63613295120466
20001_0310_2,44,45833010,timesfm-ratio,523,0.00012807227866912872,0.011316902344242824,0.002404448993838477,99.82019134066104,102.1753636841739
20001_0310_2,45,45833196,naive,521,0.004307501598949277,0.06563155947369587,0.04458787833070543,59.9124533120067,65.73488726305217
20001_0310_2,45,45833196,timesfm,521,0.0043092849479824825,0.06564514413102071,0.04505753763343588,62.16671596646254,66.42729521052271
20001_0310_2,45,45833196,timesfm-ratio,521,0.00426058767797538,0.06527317732403855,0.04456214249560265,59.05358212780373,65.69694551111334
20001_0310_2,46,44784021,naive,522,0.0011673344927801105,0.03416627712789484,0.020592324788971193,52.61550165650656,109.20883808351383
20001_0310_2,46,44784021,timesfm,522,0.0012625699043125182,0.03553265968531653,0.01845333684003092,65.6532931207796,97.86498104103386
20001_0310_2,46,44784021,timesfm-ratio,522,0.001222022809051446,0.0349574428276933,0.018368856658164408,63.0211967454897,97.41695088429958
20001_0310_2,47,175084352,naive,521,0.00018996634124376606,0.013782827766600222,0.005934886734677039,74.13575269508738,155.64548425186896
20001_0310_2,47,175084352,timesfm,521,0.00019313207308627642,0.013897196590905535,0.0038757477674840847,99.3704672414769,101.64349634230842
20001_0310_2,47,175084352,timesfm-ratio,521,0.00019318726018920896,0.01389918199712519,0.0038934136116457944,99.62708150592216,102.106792272322
20001_0310_2,48,44782766,naive,521,0.00029663124631438805,0.017222985987173887,0.010621030905999909,57.12227985481063,147.48830761661108
20001_0310_2,48,44782766,timesfm,521,0.00034424834647157177,0.01855393075527587,0.007339457310001042,97.97501974835684,101.91893301665418
20001_0310_2,48,44782766,timesfm-ratio,521,0.0003343108289842009,0.018284168807583268,0.007514485943841473,93.96719573452809,104.3494576256156
