episode,occupancy,uptime,sync,efficiency
7,0.7302030837318115,0.9450693561441993,0.06431218781165167,0.9618248458462834
7,0.7285443241926619,0.940516453251291,0.09087630178135955,0.9641400035756327
7,0.7276597685583279,0.9484876261867473,0.10232265415546964,0.9638392348165619
6,0.7371587559199823,0.9229309692047203,0.201564879444517,0.9684268746511651
4,0.7124290937451253,0.8385302735406903,0.14134414711367305,0.9701283038759684
5,0.7276693196553559,0.705520537591,0.14717014487476934,0.971891567661034
6,0.7377947898825344,0.9107564072294562,0.16811956540520281,0.9694416056013658
7,0.7287550291107947,0.9420287992087196,0.103285813503789,0.9638137913158753
7,0.7282702995157833,0.9463169550370351,0.07794049304531406,0.9633014218276529
6,0.7377448329453824,0.9162375338514256,0.2217472145583849,0.9685892492037812
8,0.7287152331398759,0.9319748232994904,0.05635482921376035,0.9634009746914206
7,0.728695015678563,0.942932610221337,0.12221877206387213,0.9649748735141257
6,0.7388492977072342,0.912504257427908,0.1334896590406341,0.9696531884373117
7,0.7285384104819352,0.9419798169943482,0.10397376822003687,0.9633215240081174
7,0.7307211899521795,0.9374037675102824,0.09999635467388085,0.964195697569744
8,0.7287545192933633,0.9366824491700416,0.08495313023834314,0.967677160905601
7,0.7299159411065517,0.9417244173689617,0.13174485637414263,0.9653463066668267
7,0.7290775797811407,0.9328685525371553,0.08529182745623869,0.9652147405367986
6,0.737901155043681,0.7450260560415638,0.08649230336083755,0.9703786762264656
7,0.7292636212304988,0.9329369753087375,0.09538658927577086,0.9653311534040384
6,0.7381787273755078,0.6974191068846258,0.1298416233499709,0.9705913223066422
6,0.7380117798367841,0.675631494318871,0.12433610570888354,0.9711784598605069
