algo,variant,group,seed,auc
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 17",0.8204728918915892
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 18",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 19",0.8204728918915892
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 2",0.8204728918915892
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 20",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 21",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 22",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 23",0.8204728918915892
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 24",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 25",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 3",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 4",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 5",0.8204728918915892
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 6",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 7",0.8473368338823556
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 8",0.8204728918915892
ITRPO,RewardMaxMedian,ITRPO-RewardMaxMedian,"ITRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 9",0.8473368338823556
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 1",0.8279114571489004
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 10",0.8304101023620335
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 11",0.8305416430197052
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 12",0.8261689638777814
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 13",0.8239992655577162
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 14",0.8304195722312505
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 15",0.8270923947474365
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 16",0.8303919811099995
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 17",0.8240267742098945
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 18",0.8305416430197052
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 19",0.8304195722312505
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 2",0.8305416430197052
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 20",0.8245673023258372
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 21",0.8305416430197052
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 22",0.8266598769769977
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 23",0.8274972749810517
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 24",0.8304195722312505
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 25",0.8283653327873356
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 3",0.823875366953554
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 4",0.8276484465789627
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 5",0.8286928009801388
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 6",0.8305438998451461
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 7",0.8268481947072265
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 8",0.8299334644414309
MAA2C,DefaultReward,MAA2C-DefaultReward,"MAA2C-DefaultReward (0.5,0.7,0.5,0.6) - 9",0.8276293629322968
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 1",0.9142812511964896
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 10",0.9149386556606752
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 11",0.9180240675393023
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 12",0.9126746547263401
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 13",0.9137043908962595
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 14",0.9167047075044116
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 15",0.9168590412383011
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 16",0.9172704085274944
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 17",0.9144657055904286
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 18",0.9114629741498698
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 19",0.9160576950303979
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 2",0.9167275601697407
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 20",0.9167530806251564
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 21",0.9167030786113087
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 22",0.9151590753619692
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 23",0.9167573262810158
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 24",0.9180553623138002
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 25",0.9176143111895462
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 3",0.919340916204571
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 4",0.9189965824530683
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 5",0.9188033748632243
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 6",0.9190091317010449
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 7",0.915959406411716
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 8",0.9162388651655927
MAA2C,RewardHard,MAA2C-RewardHard,"MAA2C-RewardHardMax (0.5,0.7,0.5,0.6) - 9",0.9159412514349353
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 1",0.6783061588720473
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 10",0.6593393868588189
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 11",0.673462619288097
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 12",0.6549191787874099
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 13",0.6189450915581861
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 14",0.6672788298426342
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 15",0.6337997868437547
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 16",0.6520405755300172
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 17",0.6802235290190003
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 18",0.6740776983505812
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 19",0.6726875367077046
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 2",0.6657812585583426
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 20",0.6462572379291516
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 21",0.6239612814884511
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 22",0.6434134042330805
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 23",0.6737588305651045
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 24",0.67511470888591
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 25",0.633508464222232
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 3",0.6518171742950136
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 4",0.6357102162888143
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 5",0.6259024050650209
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 6",0.6314500710522348
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 7",0.6549993111687673
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 8",0.6742983015527722
MAA2C,RewardLowerQuantile,MAA2C-RewardLowerQuantile,"MAA2C-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 9",0.6950135355190006
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 1",0.8232598594441564
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 10",0.8379376980164386
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 11",0.8264218274809797
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 12",0.8290665648339313
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 13",0.8317376560585225
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 14",0.8236242826218467
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 15",0.8250556110704904
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 16",0.8265665552853414
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 17",0.8332987200315559
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 18",0.8258842574332895
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 19",0.8377561752162535
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 2",0.8376564515564718
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 20",0.8267721070549218
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 21",0.8161581081385355
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 22",0.8213226026025934
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 23",0.834130154337271
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 24",0.8310282267387658
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 25",0.8259742970520133
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 3",0.8233878193326933
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 4",0.8118842739470663
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 5",0.8356106078088198
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 6",0.8222422748039117
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 7",0.8241058071737155
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 8",0.8363530777395598
MAA2C,RewardMaxMedian,MAA2C-RewardMaxMedian,"MAA2C-RewardMaxMedian (0.5,0.7,0.5,0.6) - 9",0.8242174890950319
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 1",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 10",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 11",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 12",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 13",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 14",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 15",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 16",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 17",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 18",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 19",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 2",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 20",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 21",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 22",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 23",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 24",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 25",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 3",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 4",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 5",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 6",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 7",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 8",0.9110739478028295
MAPPO,DefaultReward,MAPPO-DefaultReward,"MAPPO-DefaultReward (0.5,0.7,0.5,0.6) - 9",0.9110739478028295
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 1",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 10",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 11",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 12",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 13",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 14",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 15",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 16",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 17",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 18",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 19",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 2",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 20",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 21",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 22",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 23",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 24",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 25",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 3",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 4",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 5",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 6",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 7",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 8",0.9432474011146706
MAPPO,RewardHard,MAPPO-RewardHard,"MAPPO-RewardHard (0.5,0.7,0.5,0.6) - 9",0.9432474011146706
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 1",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 10",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 11",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 12",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 13",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 14",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 15",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 16",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 17",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 18",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 19",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 2",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 20",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 21",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 22",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 23",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 24",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 25",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 3",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 4",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 5",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 6",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 7",0.538814592514365
